paper_id,paper_title,year,doi,study_id,intervention_id,condition_id,condition_type,game_id,game_name,game_match_confidence,mechanic_id,mechanic_name,mechanic_match_confidence,mechanic_set_id,co_mechanics,population_id,population_raw,sample_size,age_range,country,context,duration,study_design,treatment_raw,control_raw,outcome_id,outcome_raw,outcome_canonical,outcome_category,outcome_match_confidence,measurement_id,measurement_raw,measurement_type,measurement_match_confidence,effect_direction,effect_size_raw,effect_size_numeric,effect_metric,p_value,confidence_interval,effect_target_measure,evidence_strength,attribution_level,claim_type,claim_explicitness,source_quote,source_page,page_trace_status,extraction_confidence,is_supported_evidence,edge_weight,review_status,notes
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m015,Multisensory Feedback,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_003,caregivers’ procedural anxiety,caregiver procedural anxiety,Anxiety,high,study_1_meas_003,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m002,Movement Control,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_003,caregivers’ procedural anxiety,caregiver procedural anxiety,Anxiety,high,study_1_meas_003,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m014,Immersive Interaction,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_004,procedure length,procedure length,Medical outcome,high,study_1_meas_004,meta-analysis comparison vs standard care,meta-analytic comparison,high,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m015,Multisensory Feedback,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_004,procedure length,procedure length,Medical outcome,high,study_1_meas_004,meta-analysis comparison vs standard care,meta-analytic comparison,high,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m002,Movement Control,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_004,procedure length,procedure length,Medical outcome,high,study_1_meas_004,meta-analysis comparison vs standard care,meta-analytic comparison,high,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m014,Immersive Interaction,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_005,need for restraint,need for restraint,Medical outcome,high,study_1_meas_005,meta-analysis comparison vs standard care,meta-analytic comparison,high,positive,reduced need for restraint,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m015,Multisensory Feedback,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_005,need for restraint,need for restraint,Medical outcome,high,study_1_meas_005,meta-analysis comparison vs standard care,meta-analytic comparison,high,positive,reduced need for restraint,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m002,Movement Control,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_005,need for restraint,need for restraint,Medical outcome,high,study_1_meas_005,meta-analysis comparison vs standard care,meta-analytic comparison,high,positive,reduced need for restraint,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m014,Immersive Interaction,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_006,difference between preparatory and distracting games,preparatory vs distracting game effect,Comparative effectiveness,high,study_1_meas_006,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between preparatory and distracting games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m015,Multisensory Feedback,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_006,difference between preparatory and distracting games,preparatory vs distracting game effect,Comparative effectiveness,high,study_1_meas_006,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between preparatory and distracting games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m002,Movement Control,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_006,difference between preparatory and distracting games,preparatory vs distracting game effect,Comparative effectiveness,high,study_1_meas_006,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between preparatory and distracting games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m014,Immersive Interaction,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_007,virtual reality vs non-virtual reality games,VR vs non-VR game effect,Comparative effectiveness,high,study_1_meas_007,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between virtual reality and non-virtual reality games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m015,Multisensory Feedback,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_007,virtual reality vs non-virtual reality games,VR vs non-VR game effect,Comparative effectiveness,high,study_1_meas_007,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between virtual reality and non-virtual reality games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g15,virtual reality,needs_review,m002,Movement Control,high,ms_68754,Immersive Interaction|Multisensory Feedback|Movement Control,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_007,virtual reality vs non-virtual reality games,VR vs non-VR game effect,Comparative effectiveness,high,study_1_meas_007,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between virtual reality and non-virtual reality games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_001,children’s procedural pain,procedural pain,Pain,high,study_1_meas_001,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼e0.43; 95% conﬁdence interval (CI): e0.67 to e0.20,,,,95% CI: e0.67 to e0.20,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain (standardised mean difference [SMD]¼e0.43; 95% conﬁdence interval [CI]: e0.67 to e0.20),1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_002,children’s procedural anxiety,procedural anxiety,Anxiety,high,study_1_meas_002,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_003,caregivers’ procedural anxiety,caregiver procedural anxiety,Anxiety,high,study_1_meas_003,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_004,procedure length,procedure length,Medical outcome,high,study_1_meas_004,meta-analysis comparison vs standard care,meta-analytic comparison,high,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_005,need for restraint,need for restraint,Medical outcome,high,study_1_meas_005,meta-analysis comparison vs standard care,meta-analytic comparison,high,positive,reduced need for restraint,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_006,difference between preparatory and distracting games,preparatory vs distracting game effect,Comparative effectiveness,high,study_1_meas_006,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between preparatory and distracting games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g16,conventional video game,needs_review,m017,Unspecified Game Interaction,high,ms_82248,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_007,virtual reality vs non-virtual reality games,VR vs non-VR game effect,Comparative effectiveness,high,study_1_meas_007,meta-analysis subgroup comparison,meta-analytic subgroup comparison,high,null,no difference between virtual reality and non-virtual reality games,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We observed no difference between preparatory and distracting games, or between virtual reality and non-virtual reality games.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g17,interactive audiovisual game,needs_review,m017,Unspecified Game Interaction,high,ms_87177,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_001,children’s procedural pain,procedural pain,Pain,high,study_1_meas_001,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼e0.43; 95% conﬁdence interval (CI): e0.67 to e0.20,,,,95% CI: e0.67 to e0.20,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain (standardised mean difference [SMD]¼e0.43; 95% conﬁdence interval [CI]: e0.67 to e0.20),1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g17,interactive audiovisual game,needs_review,m017,Unspecified Game Interaction,high,ms_87177,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_002,children’s procedural anxiety,procedural anxiety,Anxiety,high,study_1_meas_002,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼0.61; 95% CI: e0.88 to e0.34,,,,95% CI: e0.88 to e0.34,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s ... anxiety (SMD¼0.61; 95% CI: e0.88 to e0.34),1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g17,interactive audiovisual game,needs_review,m017,Unspecified Game Interaction,high,ms_87177,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_003,caregivers’ procedural anxiety,caregiver procedural anxiety,Anxiety,high,study_1_meas_003,standardised mean difference (SMD),meta-analytic effect size (SMD),high,positive,SMD¼e0.31; 95% CI: e0.58 to e0.04,,,,95% CI: e0.58 to e0.04,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,interactive video games appear to reduce children’s procedural pain ... and caregivers’ procedural anxiety (SMD¼e0.31; 95% CI: e0.58 to e0.04).,1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g17,interactive audiovisual game,needs_review,m017,Unspecified Game Interaction,high,ms_87177,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_004,procedure length,procedure length,Medical outcome,high,study_1_meas_004,meta-analysis comparison vs standard care,meta-analytic comparison,high,null,no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length),,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
paper_003,"Editor’s key points Painful medical procedures are often unavoidable in paediatric medical care, which can cause signiﬁcant pain, anxiety or distress, and can lead to negative long-term outcomes. Screen-based technologies can improve procedural",2020,10.1016/j.bja.2021.06.039,study_1,study_1_int_01,study_1_cond_treatment,treatment,g17,interactive audiovisual game,needs_review,m017,Unspecified Game Interaction,high,ms_87177,Unspecified Game Interaction,pop_001,children (0e18 yr) undergoing painful procedures,3406.0,,,We conducted a systematic review and meta-analysis of the effectiveness of interactive video games compared with standard care in children (0e18 yr) undergoing painful procedures.,not_reported,not_reported,interactive video game interventions,standard care or other non-interactive video game interventions,study_1_out_005,need for restraint,need for restraint,Medical outcome,high,study_1_meas_005,meta-analysis comparison vs standard care,meta-analytic comparison,high,positive,reduced need for restraint,,,,,,not_reported,mechanic_set_inferred,reported_intervention_effect,inferred,"We also observed no difference between interactive video games compared with standard care for most medical outcomes (e.g. procedure length), except a reduced need for restraint.",1,found,0.5,True,0.0135,needs_review,
